model	simID	S	tree
hs	7502	441	hs_7502.tre
hs	7868	442	hs_7868.tre
hs	6946	445	hs_6946.tre
hs	7237	445	hs_7237.tre
hs	7626	445	hs_7626.tre
hs	6753	446	hs_6753.tre
hs	7428	446	hs_7428.tre
hs	7664	446	hs_7664.tre
hs	6694	447	hs_6694.tre
hs	6784	449	hs_6784.tre
hs	6588	451	hs_6588.tre
hs	6806	451	hs_6806.tre
hs	7241	451	hs_7241.tre
hs	6614	452	hs_6614.tre
hs	6845	454	hs_6845.tre
hs	6962	454	hs_6962.tre
hs	6846	455	hs_6846.tre
hs	7517	455	hs_7517.tre
hs	7918	455	hs_7918.tre
hs	7978	455	hs_7978.tre
gen	1111521	456	gen_1111521.tre
hs	6897	457	hs_6897.tre
gen	111122	458	gen_111122.tre
hs	6816	458	hs_6816.tre
hs	7142	459	hs_7142.tre
hs	7522	459	hs_7522.tre
hs	6549	460	hs_6549.tre
hs	6675	460	hs_6675.tre
hs	6623	461	hs_6623.tre
hs	6639	461	hs_6639.tre
hs	7335	461	hs_7335.tre
hs	6986	462	hs_6986.tre
hs	7787	464	hs_7787.tre
hs	6692	465	hs_6692.tre
hs	7543	465	hs_7543.tre
hs	6596	466	hs_6596.tre
hs	6655	466	hs_6655.tre
hs	7107	466	hs_7107.tre
hs	6696	467	hs_6696.tre
hs	7731	467	hs_7731.tre
hs	6959	468	hs_6959.tre
hs	7461	468	hs_7461.tre
hs	7649	469	hs_7649.tre
hs	6684	470	hs_6684.tre
hs	6747	470	hs_6747.tre
hs	6658	472	hs_6658.tre
hs	7590	472	hs_7590.tre
hs	7540	473	hs_7540.tre
hs	6504	475	hs_6504.tre
hs	7615	475	hs_7615.tre
hs	7993	476	hs_7993.tre
hs	7566	477	hs_7566.tre
hs	7651	477	hs_7651.tre
hs	6552	478	hs_6552.tre
hs	6938	478	hs_6938.tre
hs	7724	479	hs_7724.tre
hs	7806	479	hs_7806.tre
hs	6760	480	hs_6760.tre
hs	7403	480	hs_7403.tre
hs	7979	480	hs_7979.tre
hs	6651	481	hs_6651.tre
hs	7743	481	hs_7743.tre
hs	6531	482	hs_6531.tre
hs	6598	482	hs_6598.tre
hs	7180	482	hs_7180.tre
hs	7465	484	hs_7465.tre
hs	7596	486	hs_7596.tre
hs	7639	486	hs_7639.tre
hs	6830	489	hs_6830.tre
hs	6888	489	hs_6888.tre
hs	7236	489	hs_7236.tre
hs	6992	490	hs_6992.tre
hs	6724	491	hs_6724.tre
hs	6626	492	hs_6626.tre
hs	7568	492	hs_7568.tre
hs	7503	493	hs_7503.tre
hs	6776	494	hs_6776.tre
hs	7044	494	hs_7044.tre
hs	6583	495	hs_6583.tre
hs	7515	496	hs_7515.tre
hs	7619	496	hs_7619.tre
hs	7705	499	hs_7705.tre
hs	7520	500	hs_7520.tre
hs	6929	503	hs_6929.tre
hs	7227	504	hs_7227.tre
hs	6987	505	hs_6987.tre
hs	6945	507	hs_6945.tre
hs	6768	508	hs_6768.tre
hs	7527	514	hs_7527.tre
hs	7849	514	hs_7849.tre
hs	6775	515	hs_6775.tre
hs	7504	515	hs_7504.tre
hs	7947	515	hs_7947.tre
hs	6767	516	hs_6767.tre
hs	6836	516	hs_6836.tre
hs	6990	517	hs_6990.tre
hs	6795	518	hs_6795.tre
hs	6543	521	hs_6543.tre
hs	6796	521	hs_6796.tre
hs	7271	521	hs_7271.tre
hs	6979	522	hs_6979.tre
gen	1111516	523	gen_1111516.tre
hs	6550	523	hs_6550.tre
hs	6955	525	hs_6955.tre
hs	6712	526	hs_6712.tre
hs	7681	526	hs_7681.tre
hs	8234	526	hs_8234.tre
hs	6671	527	hs_6671.tre
hs	6710	527	hs_6710.tre
hs	7931	527	hs_7931.tre
hs	8189	527	hs_8189.tre
hs	7997	528	hs_7997.tre
hs	6840	530	hs_6840.tre
hs	7888	531	hs_7888.tre
hs	7704	532	hs_7704.tre
hs	7820	532	hs_7820.tre
hs	7770	533	hs_7770.tre
hs	7498	534	hs_7498.tre
hs	6502	535	hs_6502.tre
hs	6919	535	hs_6919.tre
hs	7311	535	hs_7311.tre
hs	7033	537	hs_7033.tre
hs	7125	537	hs_7125.tre
hs	6666	538	hs_6666.tre
hs	7179	538	hs_7179.tre
hs	7514	538	hs_7514.tre
hs	6875	539	hs_6875.tre
hs	7670	540	hs_7670.tre
hs	7830	540	hs_7830.tre
hs	6629	541	hs_6629.tre
hs	6751	541	hs_6751.tre
hs	6703	542	hs_6703.tre
hs	6708	542	hs_6708.tre
gen	3333310	543	gen_3333310.tre
hs	7390	543	hs_7390.tre
hs	7710	543	hs_7710.tre
hs	6505	544	hs_6505.tre
hs	6518	544	hs_6518.tre
hs	7555	544	hs_7555.tre
hs	7913	544	hs_7913.tre
hs	6997	546	hs_6997.tre
hs	7034	546	hs_7034.tre
hs	7640	546	hs_7640.tre
hs	7936	546	hs_7936.tre
hs	7594	548	hs_7594.tre
hs	6980	553	hs_6980.tre
hs	7863	553	hs_7863.tre
hs	7782	554	hs_7782.tre
gen	2222276	555	gen_2222276.tre
hs	6613	556	hs_6613.tre
hs	6645	558	hs_6645.tre
hs	6700	558	hs_6700.tre
hs	7693	558	hs_7693.tre
hs	6849	560	hs_6849.tre
hs	7970	560	hs_7970.tre
hs	6822	562	hs_6822.tre
hs	7136	563	hs_7136.tre
hs	7682	563	hs_7682.tre
hs	7785	563	hs_7785.tre
hs	7112	564	hs_7112.tre
hs	7996	566	hs_7996.tre
hs	7313	567	hs_7313.tre
hs	7550	568	hs_7550.tre
hs	6674	569	hs_6674.tre
hs	6509	573	hs_6509.tre
hs	7703	573	hs_7703.tre
hs	6804	574	hs_6804.tre
hs	7288	574	hs_7288.tre
hs	6867	575	hs_6867.tre
hs	7063	578	hs_7063.tre
hs	7321	578	hs_7321.tre
hs	6566	579	hs_6566.tre
hs	7768	579	hs_7768.tre
hs	7023	580	hs_7023.tre
hs	7671	580	hs_7671.tre
hs	6993	581	hs_6993.tre
hs	7099	581	hs_7099.tre
hs	6514	584	hs_6514.tre
hs	7528	585	hs_7528.tre
hs	7831	585	hs_7831.tre
hs	7169	587	hs_7169.tre
hs	7440	587	hs_7440.tre
hs	7165	588	hs_7165.tre
hs	7580	588	hs_7580.tre
hs	7748	588	hs_7748.tre
hs	7294	589	hs_7294.tre
hs	6964	590	hs_6964.tre
hs	6996	590	hs_6996.tre
hs	7561	590	hs_7561.tre
hs	6823	594	hs_6823.tre
gen	3333115	595	gen_3333115.tre
hs	7177	595	hs_7177.tre
hs	6522	599	hs_6522.tre
hs	7118	599	hs_7118.tre
hs	7869	600	hs_7869.tre
hs	6631	601	hs_6631.tre
hs	7733	602	hs_7733.tre
hs	7919	605	hs_7919.tre
hs	6936	609	hs_6936.tre
hs	7659	609	hs_7659.tre
gen	333310	610	gen_333310.tre
hs	6628	610	hs_6628.tre
hs	6515	611	hs_6515.tre
hs	6664	611	hs_6664.tre
hs	6858	611	hs_6858.tre
hs	6927	612	hs_6927.tre
hs	7750	612	hs_7750.tre
hs	6911	613	hs_6911.tre
hs	7307	613	hs_7307.tre
hs	7381	613	hs_7381.tre
hs	7804	613	hs_7804.tre
hs	7852	613	hs_7852.tre
hs	6501	614	hs_6501.tre
hs	6820	614	hs_6820.tre
hs	6868	615	hs_6868.tre
hs	6782	618	hs_6782.tre
hs	6798	618	hs_6798.tre
hs	6834	619	hs_6834.tre
hs	7444	620	hs_7444.tre
hs	7834	622	hs_7834.tre
hs	7350	623	hs_7350.tre
hs	7007	624	hs_7007.tre
hs	7467	624	hs_7467.tre
hs	6722	625	hs_6722.tre
hs	7188	629	hs_7188.tre
hs	7645	633	hs_7645.tre
hs	7783	635	hs_7783.tre
hs	7948	636	hs_7948.tre
hs	6957	637	hs_6957.tre
hs	7019	637	hs_7019.tre
hs	7823	637	hs_7823.tre
hs	6575	638	hs_6575.tre
hs	7081	640	hs_7081.tre
hs	7799	642	hs_7799.tre
hs	7720	643	hs_7720.tre
hs	6704	644	hs_6704.tre
hs	7980	644	hs_7980.tre
hs	7207	647	hs_7207.tre
hs	7430	647	hs_7430.tre
hs	6591	650	hs_6591.tre
hs	6615	650	hs_6615.tre
hs	7509	650	hs_7509.tre
hs	6527	658	hs_6527.tre
hs	7219	659	hs_7219.tre
hs	6559	660	hs_6559.tre
hs	6520	664	hs_6520.tre
hs	7037	664	hs_7037.tre
hs	6978	666	hs_6978.tre
hs	6580	667	hs_6580.tre
hs	7604	667	hs_7604.tre
hs	6947	669	hs_6947.tre
hs	6649	670	hs_6649.tre
hs	6918	670	hs_6918.tre
hs	7935	670	hs_7935.tre
hs	7559	672	hs_7559.tre
hs	6889	674	hs_6889.tre
hs	6939	674	hs_6939.tre
hs	6839	676	hs_6839.tre
hs	7772	676	hs_7772.tre
hs	6640	677	hs_6640.tre
hs	7385	677	hs_7385.tre
hs	7421	677	hs_7421.tre
hs	7315	681	hs_7315.tre
hs	7879	681	hs_7879.tre
hs	6503	684	hs_6503.tre
hs	6568	684	hs_6568.tre
hs	6848	685	hs_6848.tre
hs	7912	686	hs_7912.tre
hs	6540	687	hs_6540.tre
hs	6743	689	hs_6743.tre
hs	6595	690	hs_6595.tre
hs	6601	690	hs_6601.tre
hs	6731	691	hs_6731.tre
hs	7153	692	hs_7153.tre
hs	6953	694	hs_6953.tre
hs	7735	694	hs_7735.tre
hs	7172	696	hs_7172.tre
hs	7371	696	hs_7371.tre
hs	7378	697	hs_7378.tre
hs	7472	698	hs_7472.tre
hs	7711	699	hs_7711.tre
hs	6526	700	hs_6526.tre
hs	7135	700	hs_7135.tre
hs	7161	700	hs_7161.tre
hs	6732	701	hs_6732.tre
hs	6831	701	hs_6831.tre
hs	6948	703	hs_6948.tre
hs	6508	705	hs_6508.tre
hs	7902	706	hs_7902.tre
hs	7048	707	hs_7048.tre
hs	6673	708	hs_6673.tre
hs	6705	709	hs_6705.tre
hs	6832	710	hs_6832.tre
hs	7484	710	hs_7484.tre
gen	3333437	712	gen_3333437.tre
gen	3333211	713	gen_3333211.tre
hs	7631	713	hs_7631.tre
gen	333381	714	gen_333381.tre
hs	7778	715	hs_7778.tre
hs	6594	717	hs_6594.tre
hs	7950	717	hs_7950.tre
hs	7473	718	hs_7473.tre
hs	6590	720	hs_6590.tre
hs	6783	720	hs_6783.tre
hs	6787	723	hs_6787.tre
hs	7416	724	hs_7416.tre
hs	6681	728	hs_6681.tre
hs	7673	728	hs_7673.tre
hs	6555	729	hs_6555.tre
hs	6770	730	hs_6770.tre
hs	6619	731	hs_6619.tre
hs	7564	731	hs_7564.tre
hs	6863	734	hs_6863.tre
hs	7154	734	hs_7154.tre
hs	6931	738	hs_6931.tre
hs	7560	738	hs_7560.tre
hs	6748	743	hs_6748.tre
hs	7076	743	hs_7076.tre
hs	7593	743	hs_7593.tre
hs	7108	747	hs_7108.tre
hs	7328	747	hs_7328.tre
hs	6913	748	hs_6913.tre
hs	7763	748	hs_7763.tre
hs	7886	749	hs_7886.tre
hs	6528	751	hs_6528.tre
hs	6609	752	hs_6609.tre
hs	7100	752	hs_7100.tre
hs	7255	753	hs_7255.tre
hs	6693	756	hs_6693.tre
hs	6785	756	hs_6785.tre
hs	6922	758	hs_6922.tre
hs	7300	758	hs_7300.tre
hs	6869	759	hs_6869.tre
hs	6923	759	hs_6923.tre
hs	7575	761	hs_7575.tre
hs	7366	762	hs_7366.tre
hs	6970	763	hs_6970.tre
hs	6733	764	hs_6733.tre
hs	6682	765	hs_6682.tre
hs	6670	766	hs_6670.tre
hs	7957	767	hs_7957.tre
hs	6723	770	hs_6723.tre
hs	6778	770	hs_6778.tre
hs	6735	771	hs_6735.tre
hs	6738	772	hs_6738.tre
hs	7086	772	hs_7086.tre
hs	7738	772	hs_7738.tre
hs	7216	773	hs_7216.tre
hs	6561	776	hs_6561.tre
hs	6720	776	hs_6720.tre
hs	6793	777	hs_6793.tre
hs	7185	777	hs_7185.tre
hs	7697	779	hs_7697.tre
hs	7817	779	hs_7817.tre
hs	7901	779	hs_7901.tre
hs	6643	780	hs_6643.tre
hs	6799	780	hs_6799.tre
hs	7601	780	hs_7601.tre
hs	7508	781	hs_7508.tre
hs	6750	782	hs_6750.tre
hs	6659	783	hs_6659.tre
hs	7723	783	hs_7723.tre
hs	7215	789	hs_7215.tre
hs	7289	790	hs_7289.tre
hs	6702	791	hs_6702.tre
hs	7838	791	hs_7838.tre
hs	6838	793	hs_6838.tre
hs	6882	793	hs_6882.tre
hs	7195	794	hs_7195.tre
hs	7229	795	hs_7229.tre
hs	7761	796	hs_7761.tre
hs	7832	799	hs_7832.tre
hs	7954	799	hs_7954.tre
hs	6852	800	hs_6852.tre
hs	6912	803	hs_6912.tre
hs	6879	805	hs_6879.tre
hs	6604	809	hs_6604.tre
hs	7887	809	hs_7887.tre
hs	6554	811	hs_6554.tre
gen	1111135	812	gen_1111135.tre
hs	7187	814	hs_7187.tre
hs	7228	815	hs_7228.tre
hs	7078	816	hs_7078.tre
hs	7242	818	hs_7242.tre
hs	6759	819	hs_6759.tre
hs	6950	820	hs_6950.tre
hs	6772	821	hs_6772.tre
hs	7702	823	hs_7702.tre
hs	7595	825	hs_7595.tre
hs	6780	827	hs_6780.tre
hs	7097	827	hs_7097.tre
hs	6902	828	hs_6902.tre
hs	6954	828	hs_6954.tre
gen	3333236	830	gen_3333236.tre
hs	7085	830	hs_7085.tre
hs	7939	830	hs_7939.tre
hs	6886	832	hs_6886.tre
hs	7175	833	hs_7175.tre
hs	6817	834	hs_6817.tre
hs	6530	835	hs_6530.tre
hs	7246	836	hs_7246.tre
hs	7714	836	hs_7714.tre
hs	6560	837	hs_6560.tre
hs	7041	837	hs_7041.tre
hs	6935	838	hs_6935.tre
hs	8476	841	hs_8476.tre
hs	7114	842	hs_7114.tre
hs	7306	842	hs_7306.tre
hs	7662	842	hs_7662.tre
hs	7257	843	hs_7257.tre
hs	7284	844	hs_7284.tre
hs	6589	845	hs_6589.tre
hs	6901	845	hs_6901.tre
hs	7312	845	hs_7312.tre
hs	6521	848	hs_6521.tre
hs	6593	848	hs_6593.tre
hs	6824	849	hs_6824.tre
hs	7139	850	hs_7139.tre
hs	6887	851	hs_6887.tre
hs	6763	852	hs_6763.tre
gen	3333548	854	gen_3333548.tre
hs	7643	854	hs_7643.tre
hs	7818	854	hs_7818.tre
hs	6511	855	hs_6511.tre
hs	6564	855	hs_6564.tre
hs	6926	855	hs_6926.tre
hs	7017	855	hs_7017.tre
hs	6547	856	hs_6547.tre
gen	3333240	857	gen_3333240.tre
hs	6937	858	hs_6937.tre
hs	6662	860	hs_6662.tre
hs	6808	860	hs_6808.tre
hs	7194	860	hs_7194.tre
hs	7072	861	hs_7072.tre
hs	7397	861	hs_7397.tre
hs	8443	861	hs_8443.tre
hs	6801	863	hs_6801.tre
hs	7824	865	hs_7824.tre
hs	7247	866	hs_7247.tre
hs	6711	867	hs_6711.tre
hs	7462	869	hs_7462.tre
hs	7253	870	hs_7253.tre
hs	7942	871	hs_7942.tre
hs	7012	872	hs_7012.tre
hs	7077	872	hs_7077.tre
hs	7873	875	hs_7873.tre
hs	7025	876	hs_7025.tre
hs	6969	877	hs_6969.tre
hs	7186	878	hs_7186.tre
hs	7932	878	hs_7932.tre
hs	6932	879	hs_6932.tre
hs	6697	880	hs_6697.tre
hs	7049	880	hs_7049.tre
hs	7345	881	hs_7345.tre
hs	6968	882	hs_6968.tre
hs	7155	885	hs_7155.tre
hs	7486	885	hs_7486.tre
hs	7526	885	hs_7526.tre
hs	7176	887	hs_7176.tre
hs	6761	888	hs_6761.tre
hs	7123	888	hs_7123.tre
hs	6873	889	hs_6873.tre
hs	7192	889	hs_7192.tre
hs	6942	890	hs_6942.tre
hs	7833	892	hs_7833.tre
hs	6714	896	hs_6714.tre
hs	7926	896	hs_7926.tre
hs	6667	897	hs_6667.tre
hs	7260	897	hs_7260.tre
hs	7031	898	hs_7031.tre
hs	7196	898	hs_7196.tre
hs	7010	899	hs_7010.tre
hs	7004	901	hs_7004.tre
hs	7295	901	hs_7295.tre
hs	7459	901	hs_7459.tre
hs	7184	903	hs_7184.tre
hs	6660	904	hs_6660.tre
hs	6833	906	hs_6833.tre
hs	7316	906	hs_7316.tre
hs	6769	910	hs_6769.tre
hs	7667	911	hs_7667.tre
hs	6579	913	hs_6579.tre
hs	6818	915	hs_6818.tre
hs	7096	916	hs_7096.tre
hs	7726	916	hs_7726.tre
hs	6726	919	hs_6726.tre
hs	6634	922	hs_6634.tre
hs	7126	922	hs_7126.tre
hs	7429	922	hs_7429.tre
hs	6701	924	hs_6701.tre
hs	6565	925	hs_6565.tre
hs	7098	926	hs_7098.tre
hs	7344	926	hs_7344.tre
hs	7446	927	hs_7446.tre
hs	7521	929	hs_7521.tre
hs	8347	929	hs_8347.tre
hs	7052	930	hs_7052.tre
hs	7388	935	hs_7388.tre
hs	6690	937	hs_6690.tre
hs	7660	937	hs_7660.tre
hs	7330	942	hs_7330.tre
hs	6621	952	hs_6621.tre
hs	7634	954	hs_7634.tre
hs	7151	955	hs_7151.tre
hs	6883	956	hs_6883.tre
hs	6814	958	hs_6814.tre
hs	7490	958	hs_7490.tre
hs	7083	963	hs_7083.tre
hs	7769	963	hs_7769.tre
hs	6582	964	hs_6582.tre
hs	7268	966	hs_7268.tre
hs	7276	966	hs_7276.tre
hs	7968	968	hs_7968.tre
hs	6630	969	hs_6630.tre
hs	6880	969	hs_6880.tre
hs	7445	969	hs_7445.tre
hs	6854	970	hs_6854.tre
gen	33339	971	gen_33339.tre
hs	7275	971	hs_7275.tre
hs	7088	974	hs_7088.tre
hs	7701	975	hs_7701.tre
gen	3333474	979	gen_3333474.tre
hs	6709	979	hs_6709.tre
hs	7690	979	hs_7690.tre
hs	7224	981	hs_7224.tre
hs	7839	984	hs_7839.tre
hs	7487	986	hs_7487.tre
hs	6648	987	hs_6648.tre
hs	7336	994	hs_7336.tre
hs	7171	996	hs_7171.tre
hs	7375	998	hs_7375.tre
hs	7621	998	hs_7621.tre
hs	7296	999	hs_7296.tre
hs	6699	1001	hs_6699.tre
hs	7922	1002	hs_7922.tre
hs	7492	1003	hs_7492.tre
hs	7579	1007	hs_7579.tre
hs	7479	1008	hs_7479.tre
hs	7801	1011	hs_7801.tre
hs	7208	1012	hs_7208.tre
hs	7212	1012	hs_7212.tre
hs	6920	1013	hs_6920.tre
gen	3333492	1014	gen_3333492.tre
hs	7438	1015	hs_7438.tre
hs	6641	1016	hs_6641.tre
gen	3333499	1017	gen_3333499.tre
hs	7050	1019	hs_7050.tre
hs	6774	1020	hs_6774.tre
hs	6884	1021	hs_6884.tre
hs	6551	1022	hs_6551.tre
hs	6650	1023	hs_6650.tre
hs	6841	1023	hs_6841.tre
hs	7882	1023	hs_7882.tre
hs	7129	1025	hs_7129.tre
hs	7267	1025	hs_7267.tre
hs	7419	1025	hs_7419.tre
hs	6652	1026	hs_6652.tre
hs	7002	1030	hs_7002.tre
hs	6570	1035	hs_6570.tre
hs	7455	1035	hs_7455.tre
hs	7166	1037	hs_7166.tre
hs	7346	1039	hs_7346.tre
hs	7043	1040	hs_7043.tre
hs	7554	1042	hs_7554.tre
hs	7652	1044	hs_7652.tre
hs	6752	1045	hs_6752.tre
hs	7158	1046	hs_7158.tre
hs	6605	1048	hs_6605.tre
hs	7005	1050	hs_7005.tre
hs	6803	1052	hs_6803.tre
hs	6825	1052	hs_6825.tre
hs	7251	1060	hs_7251.tre
hs	6606	1061	hs_6606.tre
hs	7203	1062	hs_7203.tre
hs	7497	1062	hs_7497.tre
hs	7937	1062	hs_7937.tre
hs	7648	1063	hs_7648.tre
hs	7511	1064	hs_7511.tre
hs	7018	1066	hs_7018.tre
hs	7145	1069	hs_7145.tre
hs	7493	1070	hs_7493.tre
hs	7174	1073	hs_7174.tre
hs	7210	1073	hs_7210.tre
hs	6971	1074	hs_6971.tre
hs	7322	1074	hs_7322.tre
hs	6925	1076	hs_6925.tre
hs	7200	1077	hs_7200.tre
hs	6611	1078	hs_6611.tre
hs	6872	1079	hs_6872.tre
hs	7530	1081	hs_7530.tre
hs	6529	1082	hs_6529.tre
hs	7340	1084	hs_7340.tre
hs	6949	1086	hs_6949.tre
hs	6851	1087	hs_6851.tre
hs	7113	1093	hs_7113.tre
hs	7349	1093	hs_7349.tre
hs	7480	1093	hs_7480.tre
hs	6602	1100	hs_6602.tre
hs	7066	1101	hs_7066.tre
hs	7014	1106	hs_7014.tre
hs	7304	1107	hs_7304.tre
hs	7808	1111	hs_7808.tre
hs	6974	1115	hs_6974.tre
hs	7009	1121	hs_7009.tre
hs	7551	1121	hs_7551.tre
hs	7709	1127	hs_7709.tre
gen	3333110	1128	gen_3333110.tre
hs	7022	1130	hs_7022.tre
hs	6506	1135	hs_6506.tre
hs	7589	1136	hs_7589.tre
hs	7131	1144	hs_7131.tre
hs	6989	1145	hs_6989.tre
hs	7854	1150	hs_7854.tre
hs	7464	1153	hs_7464.tre
hs	7496	1153	hs_7496.tre
hs	7630	1153	hs_7630.tre
hs	7699	1155	hs_7699.tre
hs	6542	1156	hs_6542.tre
hs	7411	1157	hs_7411.tre
hs	7298	1158	hs_7298.tre
hs	7825	1163	hs_7825.tre
hs	7323	1165	hs_7323.tre
hs	7609	1167	hs_7609.tre
hs	7128	1169	hs_7128.tre
hs	7565	1169	hs_7565.tre
hs	7358	1171	hs_7358.tre
hs	7752	1174	hs_7752.tre
hs	7367	1180	hs_7367.tre
hs	7793	1186	hs_7793.tre
hs	7368	1187	hs_7368.tre
hs	7641	1189	hs_7641.tre
hs	7923	1197	hs_7923.tre
hs	7884	1200	hs_7884.tre
hs	6983	1202	hs_6983.tre
hs	7436	1203	hs_7436.tre
hs	7759	1203	hs_7759.tre
hs	7001	1207	hs_7001.tre
hs	7883	1208	hs_7883.tre
hs	7969	1208	hs_7969.tre
hs	7164	1211	hs_7164.tre
hs	8407	1211	hs_8407.tre
hs	7075	1217	hs_7075.tre
hs	7427	1219	hs_7427.tre
hs	7015	1223	hs_7015.tre
hs	7282	1224	hs_7282.tre
hs	7582	1224	hs_7582.tre
hs	7091	1227	hs_7091.tre
hs	7115	1229	hs_7115.tre
hs	7222	1229	hs_7222.tre
hs	7650	1231	hs_7650.tre
hs	7149	1251	hs_7149.tre
hs	7320	1251	hs_7320.tre
hs	7925	1258	hs_7925.tre
hs	7920	1259	hs_7920.tre
hs	7389	1265	hs_7389.tre
hs	7232	1267	hs_7232.tre
hs	7334	1272	hs_7334.tre
hs	7841	1272	hs_7841.tre
hs	7059	1278	hs_7059.tre
hs	7457	1281	hs_7457.tre
hs	7348	1282	hs_7348.tre
hs	7453	1291	hs_7453.tre
gen	3333514	1300	gen_3333514.tre
hs	7068	1300	hs_7068.tre
hs	7418	1300	hs_7418.tre
hs	8266	1301	hs_8266.tre
hs	7204	1303	hs_7204.tre
hs	7080	1306	hs_7080.tre
hs	7478	1307	hs_7478.tre
hs	7949	1307	hs_7949.tre
hs	7020	1313	hs_7020.tre
hs	7040	1317	hs_7040.tre
hs	7447	1319	hs_7447.tre
hs	7780	1324	hs_7780.tre
hs	7101	1328	hs_7101.tre
hs	7003	1330	hs_7003.tre
hs	7605	1332	hs_7605.tre
hs	7439	1344	hs_7439.tre
hs	7090	1346	hs_7090.tre
hs	7880	1348	hs_7880.tre
hs	7205	1349	hs_7205.tre
hs	7231	1353	hs_7231.tre
hs	7243	1353	hs_7243.tre
hs	7332	1353	hs_7332.tre
hs	7287	1355	hs_7287.tre
hs	7095	1360	hs_7095.tre
hs	7803	1362	hs_7803.tre
hs	7055	1367	hs_7055.tre
hs	7094	1385	hs_7094.tre
hs	7814	1387	hs_7814.tre
hs	7008	1389	hs_7008.tre
hs	7529	1389	hs_7529.tre
hs	7611	1389	hs_7611.tre
hs	7181	1396	hs_7181.tre
hs	7339	1398	hs_7339.tre
hs	7285	1399	hs_7285.tre
hs	7331	1400	hs_7331.tre
hs	7140	1402	hs_7140.tre
hs	7606	1402	hs_7606.tre
hs	7270	1404	hs_7270.tre
hs	7774	1406	hs_7774.tre
hs	7027	1407	hs_7027.tre
hs	7119	1407	hs_7119.tre
hs	7028	1417	hs_7028.tre
hs	7602	1418	hs_7602.tre
hs	7193	1419	hs_7193.tre
hs	7363	1425	hs_7363.tre
hs	8092	1425	hs_8092.tre
hs	8133	1431	hs_8133.tre
hs	7173	1434	hs_7173.tre
hs	7448	1440	hs_7448.tre
hs	7413	1442	hs_7413.tre
hs	7109	1444	hs_7109.tre
hs	7872	1454	hs_7872.tre
hs	7026	1456	hs_7026.tre
hs	7431	1457	hs_7431.tre
gen	333351	1459	gen_333351.tre
hs	7570	1460	hs_7570.tre
hs	7233	1461	hs_7233.tre
hs	7971	1463	hs_7971.tre
hs	7248	1465	hs_7248.tre
hs	7182	1466	hs_7182.tre
hs	7470	1469	hs_7470.tre
hs	7283	1472	hs_7283.tre
hs	7061	1475	hs_7061.tre
hs	7170	1475	hs_7170.tre
hs	7369	1478	hs_7369.tre
hs	7278	1504	hs_7278.tre
hs	7299	1505	hs_7299.tre
hs	7220	1506	hs_7220.tre
hs	7352	1509	hs_7352.tre
hs	7143	1511	hs_7143.tre
hs	7238	1512	hs_7238.tre
hs	7851	1512	hs_7851.tre
hs	7159	1515	hs_7159.tre
hs	7250	1515	hs_7250.tre
hs	7338	1519	hs_7338.tre
hs	7223	1522	hs_7223.tre
hs	7104	1542	hs_7104.tre
hs	7202	1542	hs_7202.tre
hs	7423	1546	hs_7423.tre
hs	7272	1547	hs_7272.tre
hs	7974	1559	hs_7974.tre
hs	7435	1562	hs_7435.tre
hs	7422	1569	hs_7422.tre
hs	7379	1571	hs_7379.tre
hs	7293	1573	hs_7293.tre
hs	7382	1576	hs_7382.tre
hs	7412	1580	hs_7412.tre
hs	7259	1584	hs_7259.tre
hs	7450	1596	hs_7450.tre
hs	7506	1607	hs_7506.tre
hs	7054	1614	hs_7054.tre
hs	7093	1617	hs_7093.tre
hs	7317	1617	hs_7317.tre
hs	7402	1617	hs_7402.tre
hs	7263	1623	hs_7263.tre
hs	7060	1633	hs_7060.tre
hs	7235	1634	hs_7235.tre
hs	8488	1634	hs_8488.tre
hs	7542	1642	hs_7542.tre
hs	7386	1648	hs_7386.tre
gen	3333201	1649	gen_3333201.tre
hs	7211	1649	hs_7211.tre
hs	7401	1650	hs_7401.tre
hs	7011	1654	hs_7011.tre
hs	7454	1654	hs_7454.tre
hs	7162	1659	hs_7162.tre
hs	7280	1661	hs_7280.tre
hs	7047	1662	hs_7047.tre
hs	7064	1664	hs_7064.tre
hs	7989	1664	hs_7989.tre
hs	7437	1666	hs_7437.tre
hs	7387	1667	hs_7387.tre
hs	7089	1671	hs_7089.tre
hs	7324	1689	hs_7324.tre
hs	7030	1691	hs_7030.tre
hs	7214	1700	hs_7214.tre
hs	7373	1706	hs_7373.tre
hs	7468	1706	hs_7468.tre
hs	7442	1713	hs_7442.tre
hs	7197	1717	hs_7197.tre
hs	7261	1724	hs_7261.tre
hs	7432	1737	hs_7432.tre
hs	7308	1740	hs_7308.tre
hs	7318	1749	hs_7318.tre
hs	7426	1752	hs_7426.tre
hs	7167	1755	hs_7167.tre
hs	7301	1759	hs_7301.tre
hs	7983	1769	hs_7983.tre
hs	7160	1777	hs_7160.tre
hs	7469	1781	hs_7469.tre
hs	7269	1784	hs_7269.tre
hs	7333	1786	hs_7333.tre
hs	7134	1787	hs_7134.tre
hs	7226	1793	hs_7226.tre
hs	7079	1807	hs_7079.tre
hs	7201	1812	hs_7201.tre
hs	7021	1826	hs_7021.tre
hs	7190	1837	hs_7190.tre
hs	7121	1838	hs_7121.tre
hs	7065	1863	hs_7065.tre
hs	7383	1881	hs_7383.tre
hs	7130	1882	hs_7130.tre
