model,simID,reg.of.origin,w,alpha,beta,sigma_E,carry.cap,energy.gradient,max.K,num.of.bins,max.time,max.richness,replicate,disturb_frequency,temperate_disturb_intensity,tropical_disturb_intensity,specn.gradient,specn.factor,gamma
hs,8189,tropical,10.43724818,1.11E-08,1.22E-07,4.24772896,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8190,tropical,6.47646587,4.76E-05,2.14E-07,10.72447562,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8191,tropical,8.117438677,2.08E-08,0.000783782,6.625984538,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8192,tropical,4.889050998,1.07E-06,0.004767389,6.793290378,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8193,tropical,2.008731262,1.91E-05,1.09E-06,9.246903536,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8194,tropical,10.27302089,2.48E-06,0.000164708,2.984444775,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8195,tropical,3.832325003,4.97E-07,4.54E-06,7.18989635,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8196,tropical,6.905731588,1.73E-06,0.005985604,3.245646149,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8197,tropical,2.103606049,1.43E-05,0.001218837,1.252237301,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8198,tropical,9.405070321,4.69E-08,0.000502783,8.565051247,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8199,tropical,4.179636844,7.62E-05,1.30E-06,7.381569447,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8200,tropical,8.82851337,7.83E-07,1.69E-07,1.57868913,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8201,tropical,3.675082074,5.24E-05,6.80E-06,7.737978132,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8202,tropical,3.186452849,4.02E-05,0.00050929,7.915447707,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8203,tropical,6.167968364,1.01E-05,0.004650838,8.452289597,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8204,tropical,3.68950592,5.08E-06,0.0002323,2.240618706,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8205,tropical,2.811683273,3.91E-06,0.000321207,2.511717867,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8206,tropical,6.185761375,1.96E-08,0.001730322,2.774306253,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8207,tropical,6.627829358,4.95E-07,0.000339456,1.088694678,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8208,tropical,2.291568545,1.33E-06,0.001968062,7.337886432,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8209,tropical,3.56367604,5.90E-05,1.69E-05,4.727508851,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8210,tropical,8.17935276,7.06E-06,0.000241643,3.77720049,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8211,tropical,10.61409936,7.91E-06,4.36E-07,2.725085007,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8212,tropical,2.001408466,7.59E-07,0.000479576,3.037111414,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8213,tropical,8.632226895,3.03E-08,2.17E-07,3.218708817,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8214,tropical,10.47966355,1.36E-05,2.54E-06,3.534315046,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8215,tropical,9.186346884,5.66E-07,1.14E-05,2.700976894,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8216,tropical,4.082923307,5.32E-07,0.005213447,10.21676764,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8217,tropical,7.495794605,1.29E-08,0.007703936,4.453134585,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8218,tropical,10.53355451,3.86E-08,1.56E-07,1.851092092,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8219,tropical,10.5373265,4.90E-07,8.68E-05,4.778178052,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8220,tropical,4.399792034,1.17E-05,1.41E-07,6.433435196,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8221,tropical,3.624741101,1.04E-08,6.71E-05,8.870109261,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8222,tropical,2.654539332,2.60E-06,3.10E-07,4.203135277,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8223,tropical,4.221680566,4.19E-05,0.000141727,9.380385183,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8224,tropical,6.101252066,6.71E-06,0.001237397,10.98470485,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8225,tropical,10.23968471,1.12E-07,5.63E-06,3.134429924,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8226,tropical,6.109596984,2.54E-05,4.68E-07,5.372964913,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8227,tropical,3.576212608,2.16E-07,2.54E-07,4.787299963,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8228,tropical,1.46460887,2.06E-06,5.65E-06,10.65576709,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8229,tropical,5.178562583,5.38E-07,0.009579855,7.411165022,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8230,tropical,9.540015023,1.61E-08,4.62E-05,9.061353338,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8231,tropical,4.472306777,8.30E-06,4.78E-06,10.19062189,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8232,tropical,2.314423205,1.56E-06,3.73E-06,1.58622448,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8233,tropical,4.744868645,1.01E-05,8.19E-06,5.776428556,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8234,tropical,7.314202284,1.60E-08,1.24E-07,7.968827883,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8235,tropical,4.900789337,7.24E-06,1.52E-07,1.446715094,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8236,tropical,7.896278488,1.55E-07,0.002469258,8.568543169,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8237,tropical,7.894134125,1.36E-07,1.02E-05,6.916737248,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8238,tropical,6.549006232,2.09E-05,2.22E-05,6.10140463,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8239,tropical,5.296244078,2.22E-08,1.03E-05,5.526017664,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8240,tropical,5.527200628,1.48E-08,0.00032393,1.254819661,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8241,tropical,4.064432589,2.48E-07,9.90E-06,10.61843609,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8242,tropical,6.78353944,1.48E-06,3.23E-05,10.8762744,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8243,tropical,10.10370304,2.74E-06,1.53E-07,7.343595581,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8244,tropical,2.426040821,1.22E-07,3.09E-06,5.255413469,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8245,tropical,5.150476253,6.62E-08,0.006519434,3.666259052,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8246,tropical,3.109257507,3.36E-07,0.004736794,1.80569488,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8247,tropical,5.287503709,7.77E-07,0.006389927,4.301415634,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8248,tropical,2.326899752,2.20E-05,0.000918284,9.940501029,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8249,tropical,5.600964459,3.06E-08,0.000594136,4.066751985,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8250,tropical,10.42957059,5.05E-06,2.14E-07,5.024238412,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8251,tropical,8.619738616,9.70E-07,4.76E-07,6.737913975,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8252,tropical,10.32909829,4.06E-05,4.15E-07,6.969883844,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8253,tropical,5.706784976,1.60E-06,0.00064971,6.700171376,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8254,tropical,7.035880677,3.27E-08,0.003291005,3.18071288,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8255,tropical,5.849896806,5.86E-07,1.03E-05,9.201267445,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8256,tropical,2.088063165,5.88E-08,8.18E-07,1.366557809,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8257,tropical,3.47726833,5.49E-07,7.46E-06,7.255828149,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8258,tropical,5.985145307,7.95E-08,3.40E-05,5.334789382,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8259,tropical,4.728667081,6.99E-05,0.00369414,4.569261385,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8260,tropical,10.3469137,6.22E-07,2.42E-07,8.736676401,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8261,tropical,6.239860779,1.28E-05,3.54E-07,2.734520479,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8262,tropical,4.171446717,4.29E-08,0.000590658,5.932089732,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8263,tropical,3.779660295,2.93E-05,3.33E-06,8.371889085,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8264,tropical,8.875405077,6.68E-08,0.000415957,6.110010228,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8265,tropical,8.024625125,5.15E-08,1.45E-06,5.75086916,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8266,tropical,2.650276387,4.57E-08,9.27E-06,6.878999406,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8267,tropical,1.644575388,1.82E-06,3.46E-05,6.725373793,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8268,tropical,8.547056216,8.10E-06,0.005007078,7.549177407,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8269,tropical,7.20410033,3.19E-05,1.95E-07,9.651255558,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8270,tropical,2.695767667,6.82E-06,3.34E-06,4.968463759,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8271,tropical,1.622140523,8.13E-07,1.60E-06,10.60116156,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8272,tropical,2.090292686,1.91E-05,8.43E-06,4.808772552,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8273,tropical,4.817163517,1.17E-08,0.000653005,2.7008828,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8274,tropical,2.693109146,9.65E-05,0.002104917,3.316048786,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8275,tropical,3.986525421,3.46E-06,0.000248631,10.49920209,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8276,tropical,2.92209535,5.17E-07,0.000241999,1.835081576,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8277,tropical,3.571700213,1.30E-08,6.69E-07,2.930440159,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8278,tropical,2.812318228,1.03E-05,0.001033563,1.746952952,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8279,tropical,5.773137097,6.83E-08,0.000363051,7.05016008,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8280,tropical,8.707370429,9.95E-05,0.004400636,3.158428964,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8281,tropical,1.277871224,4.26E-05,1.09E-07,6.879872607,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8282,tropical,6.27310777,7.08E-06,9.59E-05,3.288976032,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8283,tropical,9.803190689,8.39E-06,6.82E-06,4.909251792,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8284,tropical,4.73063372,7.76E-07,0.000512667,4.479059134,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8285,tropical,1.479591317,2.82E-05,0.000646304,10.18379402,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8286,tropical,2.386282467,4.59E-08,2.01E-06,2.120391237,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8287,tropical,4.214921204,3.03E-06,1.88E-06,3.549761436,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8288,tropical,2.548316113,1.48E-07,0.000247859,2.866240699,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8289,tropical,2.322281722,6.68E-07,2.68E-05,8.45543523,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8290,tropical,3.213059277,1.52E-08,7.81E-06,10.32968782,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8291,tropical,3.263807962,5.14E-08,1.90E-07,5.947118938,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8292,tropical,2.314165338,1.71E-08,0.003127012,7.449936812,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8293,tropical,10.8156346,5.99E-05,0.001020039,2.758025868,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8294,tropical,4.270137268,2.35E-07,2.54E-05,7.029946462,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8295,tropical,6.069394971,1.18E-06,1.45E-07,9.877576659,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8296,tropical,7.814425148,3.17E-06,3.63E-05,5.902094044,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8297,tropical,1.991691032,8.89E-08,7.34E-06,1.183835726,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8298,tropical,2.189025582,1.16E-06,3.11E-05,2.793907923,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8299,tropical,1.504396595,1.68E-05,9.92E-06,3.993911384,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8300,tropical,10.2925392,2.47E-07,1.27E-07,3.769640612,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8301,tropical,7.737122328,2.72E-05,4.18E-05,1.616094244,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8302,tropical,1.948578555,1.37E-08,6.34E-07,4.553213477,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8303,tropical,5.925961208,7.66E-05,1.06E-06,6.77037754,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8304,tropical,5.615518406,9.56E-06,0.007518541,6.350315585,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8305,tropical,4.752165309,1.24E-07,0.006788509,7.042728303,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8306,tropical,10.9109922,5.11E-06,0.000631468,5.861489784,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8307,tropical,2.763507137,2.46E-07,2.41E-07,2.31626568,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8308,tropical,9.134352085,6.14E-05,3.79E-05,10.64570049,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8309,tropical,1.684466371,2.26E-07,0.000100352,8.424615764,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8310,tropical,5.004497468,1.34E-08,1.53E-05,4.668393847,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8311,tropical,2.411443257,2.60E-07,1.02E-07,2.508252949,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8312,tropical,2.933098624,3.54E-07,1.51E-05,3.269396733,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8313,tropical,9.413517168,2.68E-07,3.20E-05,8.451168089,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8314,tropical,8.199139884,6.92E-05,0.000222856,1.505923778,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8315,tropical,3.672120831,3.43E-07,0.000298048,6.939932968,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8316,tropical,5.950016448,1.53E-06,0.00081762,2.532506484,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8317,tropical,1.831138978,5.03E-05,4.96E-07,8.62780725,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8318,tropical,4.538842406,4.65E-05,6.55E-07,10.95281065,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8319,tropical,10.69208805,9.35E-08,0.000627646,2.739981107,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8320,tropical,7.247141897,7.39E-06,1.65E-05,7.191308226,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8321,tropical,7.646182497,2.49E-07,0.000140716,6.37983174,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8322,tropical,4.124896565,1.65E-06,3.33E-07,9.182582622,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8323,tropical,5.056896127,9.37E-06,0.001505721,4.217469072,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8324,tropical,10.96077372,1.90E-05,4.67E-06,6.823269368,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8325,tropical,9.550823564,3.01E-05,9.94E-07,1.709323795,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8326,tropical,10.53548396,1.39E-08,0.00029698,6.706440131,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8327,tropical,9.123050923,7.59E-08,6.75E-07,6.606772506,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8328,tropical,8.821821158,2.94E-07,2.34E-07,5.341709395,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8329,tropical,3.678781289,1.67E-07,1.55E-07,10.61948785,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8330,tropical,8.621515295,8.15E-06,0.001698639,8.112716844,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8331,tropical,10.86311589,6.29E-06,7.37E-06,3.58469532,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8332,tropical,3.93605549,4.37E-05,0.002532524,10.25677538,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8333,tropical,4.99351107,2.41E-05,2.83E-07,5.208116631,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8334,tropical,9.121315239,1.30E-05,3.02E-05,9.163007456,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8335,tropical,1.771516692,4.01E-07,0.000591036,8.546650476,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8336,tropical,4.636968099,2.03E-06,0.000107017,5.121433045,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8337,tropical,5.425924672,2.02E-08,4.39E-05,6.14416832,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8338,tropical,2.567141325,3.10E-05,0.003556587,6.422847185,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8339,tropical,6.822052702,6.69E-05,0.008484857,10.74024304,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8340,tropical,10.70162179,1.05E-06,2.50E-06,1.736379549,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8341,tropical,10.89499833,4.98E-05,4.14E-07,8.695038053,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8342,tropical,2.764520365,3.45E-08,7.45E-07,9.725549092,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8343,tropical,6.421304244,9.01E-08,0.002550799,10.89865585,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8344,tropical,4.84303892,9.12E-07,4.20E-07,10.65147644,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8345,tropical,7.761640508,7.87E-07,3.12E-06,7.364213186,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8346,tropical,3.692937797,5.50E-07,6.66E-07,1.653892939,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8347,tropical,5.692509423,1.44E-08,2.31E-07,2.28414755,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8348,tropical,2.718000823,3.78E-06,1.56E-06,5.927847805,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8349,tropical,4.691894624,7.28E-06,0.000383118,7.632448602,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8350,tropical,8.254052726,2.55E-07,0.000167921,2.893787137,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8351,tropical,5.861491043,6.11E-05,2.40E-07,2.775983933,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8352,tropical,1.638024667,9.38E-06,7.30E-07,2.155603256,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8353,tropical,8.8454623,1.60E-08,5.35E-07,2.569524002,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8354,tropical,5.183216358,8.35E-05,9.11E-06,9.574108495,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8355,tropical,10.81018085,7.44E-08,1.44E-06,5.248605317,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8356,tropical,3.828839559,1.40E-08,6.41E-05,9.783416711,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8357,tropical,9.478821495,1.10E-07,8.27E-05,9.248265639,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8358,tropical,1.822392309,7.61E-06,3.12E-07,10.78819617,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8359,tropical,9.864587506,9.81E-08,6.23E-07,7.345430159,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8360,tropical,5.719307309,8.70E-08,0.004076871,7.91523276,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8361,tropical,2.091009635,1.21E-08,0.001982662,8.921833394,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8362,tropical,4.332779845,1.14E-07,0.00343553,1.341706455,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8363,tropical,9.374165692,5.85E-06,3.77E-07,9.19993681,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8364,tropical,3.768498417,1.38E-08,1.51E-07,7.876361626,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8365,tropical,6.870351414,1.78E-08,8.49E-05,5.317768919,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8366,tropical,9.367322697,3.90E-07,3.72E-06,3.438757869,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8367,tropical,1.71154024,9.12E-07,6.09E-05,1.08147703,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8368,tropical,8.027787433,3.34E-06,5.92E-06,5.211061434,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8369,tropical,7.988245372,7.83E-06,5.20E-07,8.869569079,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8370,tropical,5.63962381,2.03E-08,6.85E-05,6.955921228,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8371,tropical,5.369311105,4.85E-07,4.68E-06,10.84963059,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8372,tropical,6.621767878,7.85E-05,4.00E-07,6.280434559,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8373,tropical,10.28483226,1.80E-05,1.90E-06,6.232784178,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8374,tropical,3.304664142,7.85E-08,5.85E-06,8.864448049,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8375,tropical,3.218137544,9.10E-07,0.001434167,1.877224093,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8376,tropical,5.202158933,1.11E-08,0.000824365,3.561119806,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8377,tropical,4.335208057,1.08E-07,0.005020663,4.566041202,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8378,tropical,9.648075503,6.58E-07,0.001570345,3.49055458,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8379,tropical,2.771945357,9.20E-06,5.56E-07,2.750184877,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8380,tropical,5.933187286,9.18E-05,8.98E-05,6.729220808,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8381,tropical,5.297133668,2.13E-07,0.001317689,5.833931483,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8382,tropical,6.64263843,6.01E-05,0.000144353,9.099489692,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8383,tropical,7.561623155,7.04E-05,2.24E-05,8.50515234,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8384,tropical,10.78554063,3.95E-05,1.97E-06,4.474437976,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8385,tropical,3.321611485,9.35E-07,1.33E-07,9.068744843,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8386,tropical,3.408115962,1.38E-05,4.41E-06,3.517642281,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8387,tropical,8.96836084,1.63E-05,1.33E-06,6.92963554,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8388,tropical,9.31671715,5.14E-06,0.002435899,2.562157334,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8389,tropical,2.135077064,2.11E-06,0.000244496,2.751596516,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8390,tropical,10.63312016,2.10E-07,4.26E-05,3.263773009,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8391,tropical,2.473228997,1.01E-08,6.14E-05,8.91963252,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8392,tropical,2.436269428,1.83E-08,1.73E-06,4.883764797,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
hs,8393,tropical,10.25229935,2.21E-08,1.09E-07,10.11222033,off,off,10000,11,30000,5000,1,0,0,0,off,NA,0.1
